15983.547489,4464.9657755,20326.6309387,15339.057682,9335.15596414,22594.7194427,17850.0085188,29187.8179301,2,0.6
19282.2497192,900.092656256,10927.8828331,17331.8085167,16925.6569978,17444.4983216,28211.2840341,29484.8946162,0,0.6
30975.9800563,6009.25678026,17621.2051479,15538.6705665,24348.1619116,31760.3567837,27655.9557041,22457.5448814,2,0.6
12887.4161886,5621.38917876,26106.9295343,15621.361009,18517.8523667,21218.6789432,28704.9255347,31693.3937715,0,0.6
20759.0078881,440.960846648,15316.343793,22164.8929241,15138.0972558,21261.5068353,35107.5871485,32335.3369056,2,0.6
20500.5105014,-1200,21249.2381522,24580.9688792,13291.0569053,37243.8629845,24498.9191224,20981.1974665,0,0.6
18314.7242616,3112.90321264,14925.8730236,21088.4042438,19331.9660009,20735.0122163,27829.6805327,20291.3926621,2,0.6
17065.9076724,2365.76858303,17487.0666414,8754.54583109,34079.5424321,44766.2270441,33275.9638084,12644.3566658,0,0.6
18044.6846288,738.084984487,13040.7514949,16329.1476198,18930.8689821,26869.3105249,25550.7993929,21687.0487907,2,0.6
9365.79885495,5957.12810638,23535.9558488,16806.4116138,29406.5812872,31012.7962307,31694.3883648,37766.6684668,0,0.6
24243.0570408,-219.947730473,12770.024821,9439.66987512,18178.4345594,20409.9866435,27147.133741,33927.1080309,2,0.6
12646.9143067,-1200,9677.57767726,5531.43894641,9261.28953131,17467.7253417,18653.4391725,21250.3011053,0,0.6
13075.6418228,4416.19788966,6699.26703316,27045.7609075,27298.8351927,23138.9669472,25892.7472904,31947.1904068,2,0.6
15401.0186391,1142.56127229,19904.69231,39496.531317,27526.2699852,19619.5106064,25483.3747397,18416.6721233,0,0.6
18111.5277445,1286.49421349,27841.425477,24375.3016117,29754.1248343,27307.2159434,20680.7535367,26349.3874927,2,0.6
15464.2179276,5873.49388035,7279.67677847,11519.5739298,10699.2415119,16221.2894052,38790.0911339,18735.4122866,0,0.6
24332.5038176,10919.7249984,18911.1474372,25840.8148751,17367.3349253,21786.5199145,16673.8406163,24581.5899356,2,0.6
20856.9480138,-1200,24170.0803787,17371.3835997,21744.0797477,35969.2136921,20196.0656264,28421.7984805,0,0.6
19620.895333,2355.17842301,13559.693698,17470.4676934,8066.31202087,27641.7821362,4694.95449174,21807.6383146,2,0.6
13617.4392848,-1200,31528.2839534,15708.6631089,26603.8990776,23739.0597816,12781.7489633,32730.6362765,0,0.6
8700.02239716,6881.28957489,19643.4061487,23039.5779393,31079.7532075,21347.7173647,34061.1597985,8161.22101363,2,0.6
9561.12214661,10880.8431832,10698.7701148,23898.4213201,33920.5928342,26679.9992619,21624.7083732,28036.6974123,0,0.6
15904.9001586,1101.23156288,15609.3737758,19326.084749,25436.3320405,20905.9536784,28234.5349463,7192.07561748,2,0.6
27402.3369846,4359.50477278,13993.6866239,22762.6666056,20374.7407303,18618.1606365,27337.3394947,29260.0609246,0,0.6
19671.2558679,4043.210338,9177.25582886,24768.0638096,23859.5751425,19249.0133396,28034.9378628,19375.8601552,2,0.6
