21842.7988536,4453.85091436,17890.6460847,15254.911639,39878.1134708,27445.1463553,26232.998999,41981.8322112,0,80
14810.8921348,1881.45009816,22604.3838438,235.487429107,30182.8148578,29674.2154374,23141.6202237,4892.65456115,0,90
10792.0159749,-1200,26385.6119502,11342.6948751,10178.8244599,18628.7332513,27274.1173099,16300.9044838,0,80
8524.11247557,4469.22586906,17681.2278413,21926.8024086,31606.7745734,24096.6820315,23710.8371022,15575.7300256,0,90
14505.8481928,2629.34499863,28168.8614992,29000.5800825,30296.3514693,36751.2497536,35772.6074026,21261.7261886,0,80
16474.7834531,4017.19246263,19727.0949227,22160.2662203,18469.6273796,31793.8946418,15728.3888496,12206.5261159,0,90
3536.15690908,3361.15747082,19001.6659175,8076.12559583,23946.9577855,17027.887447,23084.4791906,19572.4719527,0,80
8692.72659448,12402.2868649,27904.0270674,20039.8466783,19529.1153846,14388.4021778,17960.0099556,39928.4633347,0,90
20972.8633674,1379.5853631,24307.9037729,19502.3029419,23201.3316968,14912.7166468,26776.3891734,33458.8205213,0,80
7853.3428433,-1350,27750.662708,18903.6431347,25033.2660481,32032.2161914,32005.5278283,21904.7110663,0,90
17304.8072667,9700.36937185,10751.3651117,14440.7717116,10914.9575033,16652.2875727,34218.1779582,13515.7939404,0,80
26875.8045012,-1350,36786.4042887,20256.7688971,22563.0511696,22446.021149,17577.4773888,26040.216431,0,90
14416.5869402,3285.1707464,9992.61020028,10378.647498,31865.8736966,20926.5462055,33366.8566582,38443.7446495,0,80
27694.5747782,-1350,16405.8377574,17851.3864126,15593.6132508,22457.4463834,26938.1361682,29346.2615282,0,90
19979.0060484,506.968609673,27150.4315182,23267.5507347,38932.5729845,37358.8606572,54177.3661563,29871.5957887,0,80
13682.6364068,5741.62646753,18037.3726579,12094.0570221,29833.092822,24296.1906917,21604.4465321,18757.9290559,0,90
20144.5832558,-1200,27884.8970674,16115.8913249,15923.3181719,32496.3881095,27669.4332927,37376.0996292,0,80
14269.709934,-1350,16099.6792158,21652.8731103,12687.05965,25649.2814237,31498.0193252,17442.1146059,0,90
14443.2303605,4891.44855118,26207.6249752,13565.2751428,24810.877585,30599.1182859,28611.9249907,24115.9331027,0,80
19050.9269478,8859.13728184,21194.3106784,27227.8826609,24303.1386805,16258.2307962,38440.638451,28623.7845146,0,90
6374.54407405,3044.99838379,7598.53944835,25079.3623361,13059.7041258,27354.2772753,18328.2351091,30589.3956319,0,80
14175.4335284,8935.77946685,7870.39057024,27085.9009099,18916.6170195,7727.78519668,11966.4995466,20260.3091094,0,90
23087.8235315,-1200,24912.625299,23148.1539198,30286.912256,27650.3779736,27907.1603704,26528.1174137,0,80
16809.6724141,6859.79990155,13204.2339325,29627.4663958,12899.8031835,28258.4743053,13181.4359865,26958.0576447,0,90
12104.6187474,3019.00663062,16847.259432,16342.2528541,22731.5436172,27587.5503721,30251.3232201,39353.3194506,0,80
33334.3000665,-1350,34602.243378,23418.2388678,20367.8084733,35300.5603934,39196.7792494,26052.6299578,0,90
13543.335348,5971.80758535,12236.7743129,23929.5359167,20006.1068011,20299.9823165,23183.9251077,25212.458933,0,80
14294.3503766,3898.31932575,19712.6553817,22371.7961063,28184.9681246,15853.5888066,25887.2111461,31802.853636,0,90
11743.3489813,3405.12716661,20931.851138,19738.4171444,23105.4497325,8241.63210044,25601.1744435,12754.6289364,0,80
15017.3291911,5675.32443207,22485.037875,24885.2865397,34722.8730873,32537.343117,31216.0704382,30355.4964465,0,90
20460.7996474,297.036365652,19371.2906322,33845.6594581,38091.7635917,30111.1643153,41652.508633,29917.3804176,0,80
14993.5044591,2025.25812896,17841.3019952,14038.6726434,20696.4909329,26839.6271419,25947.2334484,19207.6005877,0,90
13698.6226568,7674.65368807,13134.5992482,21038.3454539,18208.1359982,18796.7246573,29270.4272622,23428.90848,0,80
21089.1061906,2736.89133457,16909.1719057,24257.4200711,24861.4882891,14967.021028,10042.1062236,20335.1009379,0,90
18721.4253313,4894.05809514,13621.01169,21574.8434363,19831.4839045,22958.3151091,19056.9313934,19628.6343904,0,80
20643.9505259,2214.2389015,15714.0379537,24698.9200195,23620.2002063,29542.6668635,16181.8608424,22735.8336342,0,90
18855.6795271,7705.4284261,15323.5397733,25085.7940878,24590.5766931,24271.1373983,17898.7073633,24690.3056047,0,80
20965.1794865,7430.73100272,16965.029839,20996.4226268,21710.6876878,29885.795654,18298.3000472,21660.3481017,0,90
16921.4160985,-393.847411376,9787.67502105,11982.655638,15019.0296179,44338.677012,18817.2477601,38427.102079,0,80
17997.1227664,5566.76697433,24659.5658365,12391.7363703,24808.8670763,26050.311563,18685.9401559,26749.435564,0,90
