"genes",""
"Pastel","30.0960641590546"
"YellowBelly","25.9206392628687"
"GHI","169.874656139725"
"Banana","134.472765897537"
"Fire","56.9142084183236"
"Pied","357.384615159161"
"Pinstripe","13.9485969277636"
"Enchi","38.1069883793166"
"Mojave","39.5482332514424"
"Spider","24.9156923053658"
